seccion;Nombre;Edad media de la población;Porcentaje de población menor de 18 años;Porcentaje de población de 65 y más años;Población
2804601001;Collado Mediano;39.7;21.7;13.1;1562
2804601003;Collado Mediano;40.1;20.5;13.3;2000
2804601004;Collado Mediano;41.1;21.5;17.2;1217
2804701015;Collado Villalba;39.7;19.5;13.1;1511
2804701024;Collado Villalba;40.6;17.8;10.9;1681
2804701029;Collado Villalba;37.6;20.9;9.3;1894
2804701002;Collado Villalba;42.3;16.0;17.0;1134
2804701005;Collado Villalba;41.3;17.3;16.0;3325
2804701016;Collado Villalba;40.6;19.6;15.4;3074
2804701028;Collado Villalba;38.3;20.5;10.7;1760
2804701030;Collado Villalba;36.2;24.4;9.6;1839
2804701011;Collado Villalba;40.3;20.4;15.8;1853
2804701020;Collado Villalba;42.7;16.2;17.5;2197
2804701021;Collado Villalba;38.0;20.1;9.4;1909
2804701026;Collado Villalba;35.3;27.5;7.5;2390
2804701012;Collado Villalba;40.9;18.6;18.0;1823
2804701019;Collado Villalba;35.5;26.2;8.2;2103
2804701023;Collado Villalba;38.7;21.7;11.0;1361
2804701027;Collado Villalba;40.3;17.5;11.0;1685
2804701031;Collado Villalba;39.9;19.8;10.9;1476
2804701003;Collado Villalba;38.4;20.9;11.6;2117
2804701007;Collado Villalba;40.1;18.8;14.7;2279
2804701025;Collado Villalba;36.9;22.0;9.4;2073
2804701001;Collado Villalba;39.2;21.4;11.7;1954
2804701009;Collado Villalba;43.5;17.4;21.2;1653
2804701013;Collado Villalba;42.1;15.7;18.2;2644
2804701022;Collado Villalba;39.9;16.1;10.7;2038
2804701006;Collado Villalba;40.0;19.4;15.0;1963
2804701008;Collado Villalba;40.4;18.6;14.3;1630
2804701010;Collado Villalba;41.3;17.5;16.5;1596
2804701014;Collado Villalba;39.1;18.7;12.0;2262
2804701004;Collado Villalba;40.3;16.8;13.4;3586
2804701017;Collado Villalba;37.4;22.1;8.1;1745
2804701018;Collado Villalba;36.9;23.7;9.2;2102
2804301002;Colmenar de Oreja;42.8;16.8;17.9;2128
2804301001;Colmenar de Oreja;43.7;17.8;20.2;1177
2804302001;Colmenar de Oreja;40.6;19.9;16.4;1445
2804302003;Colmenar de Oreja;39.3;21.6;11.8;1803
2804302002;Colmenar de Oreja;42.7;19.9;20.4;1376
2804201001;Colmenar del Arroyo;42.3;17.2;17.9;1630
2804501021;Colmenar Viejo;38.8;19.2;7.8;2629
2804501003;Colmenar Viejo;38.9;20.8;13.0;1768
2804501005;Colmenar Viejo;41.6;19.2;17.9;1282
2804501007;Colmenar Viejo;37.8;22.0;12.8;2050
2804501008;Colmenar Viejo;37.7;21.6;10.7;2483
2804501006;Colmenar Viejo;38.7;20.5;13.4;2336
2804501011;Colmenar Viejo;44.1;14.9;18.4;1191
2804501016;Colmenar Viejo;37.9;22.9;12.0;2229
2804501017;Colmenar Viejo;38.1;20.7;10.2;2499
2804501020;Colmenar Viejo;42.5;16.2;15.8;2023
2804501024;Colmenar Viejo;29.2;29.4;2.5;2962
2804501002;Colmenar Viejo;40.3;17.5;13.2;2266
2804501004;Colmenar Viejo;39.5;21.0;14.5;2168
2804501010;Colmenar Viejo;40.7;17.5;15.0;1836
2804501014;Colmenar Viejo;40.4;18.5;15.6;1761
2804501019;Colmenar Viejo;43.1;18.5;18.6;1287
2804501013;Colmenar Viejo;35.9;24.0;10.0;2614
2804501015;Colmenar Viejo;37.8;22.9;11.9;1617
2804501012;Colmenar Viejo;39.6;20.9;13.6;2465
2804501018;Colmenar Viejo;40.4;19.0;12.8;1698
2804501023;Colmenar Viejo;34.2;29.8;8.6;2296
2804501001;Colmenar Viejo;37.2;23.3;8.7;2281
2804501009;Colmenar Viejo;41.0;19.7;17.1;1465
2804501022;Colmenar Viejo;42.2;16.4;16.0;1064
2804401001;Colmenarejo;37.6;23.5;11.6;1995
2804401002;Colmenarejo;38.0;23.9;11.8;3087
2804401004;Colmenarejo;38.5;23.8;10.6;1677
2804401003;Colmenarejo;37.0;24.4;10.1;2234
2804801001;Corpa;39.5;21.0;15.6;700
2804904002;Coslada;41.6;13.8;15.7;2839
2804904001;Coslada;0;00;0;00
2804902020;Coslada;46.5;12.1;22.0;1476
2804902013;Coslada;42.7;17.0;22.7;772
2804902015;Coslada;42.8;14.8;15.6;2023
2804902017;Coslada;45.3;9.6;16.1;1057
2804902018;Coslada;52.1;9.4;39.1;1044
2804902019;Coslada;49.3;8.8;27.7;1337
2804902021;Coslada;41.4;14.7;10.3;1217
2804902003;Coslada;46.7;13.1;30.3;1022
2804902012;Coslada;41.2;17.9;18.7;1318
2804902010;Coslada;43.0;17.5;23.2;1106
2804902002;Coslada;44.7;13.7;25.0;1156
2804902005;Coslada;43.8;12.5;15.0;2060
2804902016;Coslada;39.9;17.6;14.2;2300
2804902001;Coslada;39.8;18.6;11.0;1922
2804902004;Coslada;41.3;15.0;12.5;1709
2804902007;Coslada;48.1;12.5;32.9;671
2804902009;Coslada;43.0;16.5;20.7;922
2804902008;Coslada;44.0;15.5;23.1;1216
2804902011;Coslada;44.2;15.8;25.1;1132
2804902006;Coslada;44.0;9.2;13.4;2072
2804902014;Coslada;44.7;15.0;27.3;1602
2804903003;Coslada;46.1;11.0;19.5;1821
2804903004;Coslada;45.6;11.8;18.4;2045
2804903008;Coslada;43.2;15.8;20.9;1000
2804903002;Coslada;43.2;14.8;20.0;1769
2804903005;Coslada;44.5;11.6;17.5;1785
2804903009;Coslada;40.4;17.3;15.0;1697
2804903001;Coslada;46.8;11.2;21.4;1636
2804903006;Coslada;44.6;11.1;15.6;1709
2804903007;Coslada;44.0;11.3;12.7;1475
2804901003;Coslada;43.2;15.8;20.1;1224
2804901011;Coslada;44.8;14.3;24.7;933
2804901015;Coslada;43.8;12.4;17.2;1294
2804901020;Coslada;33.5;30.1;5.4;1346
2804901010;Coslada;45.0;12.5;23.8;1443
2804901012;Coslada;0;00;0;00
2804901013;Coslada;45.5;13.3;25.1;1441
2804901009;Coslada;45.0;13.2;23.4;1239
2804901016;Coslada;45.8;14.1;27.2;1057
2804901021;Coslada;35.7;28.6;9.3;2307
2804901005;Coslada;42.4;17.4;17.5;1217
2804901008;Coslada;43.5;16.1;21.3;1256
2804901007;Coslada;43.9;12.1;18.2;2380
2804901002;Coslada;42.1;16.5;16.6;1575
2804901018;Coslada;43.8;13.1;13.3;1332
2804901023;Coslada;31.6;34.2;5.1;1857
2804901004;Coslada;42.2;15.4;16.2;2275
2804901006;Coslada;46.9;10.7;25.4;1489
2804901017;Coslada;44.7;13.7;19.1;1369
2804901019;Coslada;33.7;30.6;5.3;1573
2804901001;Coslada;41.2;18.7;19.1;893
2804901014;Coslada;46.5;13.9;29.9;951
2804901022;Coslada;41.4;16.1;10.4;1420
2804901024;Coslada;32.3;30.4;6.9;2342
2805001003;Cubas de la Sagra;31.8;31.6;4.6;2351
2805001002;Cubas de la Sagra;34.3;29.2;5.9;2449
2805001001;Cubas de la Sagra;42.1;19.5;17.5;1248
2805301001;Daganzo de Arriba;39.9;20.1;12.5;1964
2805301002;Daganzo de Arriba;35.2;28.5;5.2;2431
2805301003;Daganzo de Arriba;32.9;30.4;4.5;2933
2805301004;Daganzo de Arriba;34.0;30.5;6.1;2735
2805401002;Escorial. El;43.2;16.9;19.7;2654
2805401003;Escorial. El;38.9;22.5;11.2;1792
2805401001;Escorial. El;41.8;18.1;17.6;2342
2805401004;Escorial. El;39.2;22.0;11.0;1826
2805402003;Escorial. El;39.8;21.2;14.4;1366
2805402001;Escorial. El;43.2;17.4;19.2;1483
2805402004;Escorial. El;42.2;18.0;13.7;1486
2805402002;Escorial. El;44.3;14.4;20.8;1520
2805402005;Escorial. El;44.2;14.8;18.8;1075
2805501001;Estremera;44.6;15.1;21.3;1134
2805601001;Fresnedillas de la Oliva;37.9;23.5;12.2;1552
2805701001;Fresno de Torote;38.6;23.8;13.6;2142
2805806006;Fuenlabrada;42.5;14.0;12.6;1725
2805806008;Fuenlabrada;41.0;16.0;10.2;1916
2805806010;Fuenlabrada;40.5;18.8;15.0;1748
2805806012;Fuenlabrada;41.6;18.4;15.4;1551
2805806014;Fuenlabrada;39.4;15.9;6.9;2204
2805806016;Fuenlabrada;41.1;12.0;8.9;1833
2805806001;Fuenlabrada;41.6;12.6;7.9;950
2805806011;Fuenlabrada;41.2;18.4;14.5;1739
2805806005;Fuenlabrada;40.9;15.4;9.6;2108
2805806007;Fuenlabrada;41.9;15.4;12.0;1684
2805806013;Fuenlabrada;37.5;21.3;8.2;2163
2805806003;Fuenlabrada;39.0;18.2;9.7;2187
2805806017;Fuenlabrada;39.5;18.9;9.6;1759
2805806002;Fuenlabrada;40.1;16.3;9.5;1493
2805806009;Fuenlabrada;39.6;16.0;9.3;2037
2805806015;Fuenlabrada;40.7;16.6;9.0;1823
2805806018;Fuenlabrada;41.3;15.0;10.5;1450
2805806004;Fuenlabrada;39.2;17.6;8.4;2105
2805806019;Fuenlabrada;39.8;18.0;10.9;1601
2805807001;Fuenlabrada;41.4;17.9;19.1;1525
2805807004;Fuenlabrada;40.8;17.3;12.9;2100
2805807006;Fuenlabrada;40.0;18.3;13.3;1821
2805807008;Fuenlabrada;44.3;12.6;16.7;944
2805807007;Fuenlabrada;42.6;14.4;17.0;1491
2805807015;Fuenlabrada;30.5;29.6;2.3;1906
2805807002;Fuenlabrada;43.9;13.8;17.1;1575
2805807005;Fuenlabrada;40.5;17.9;11.9;1153
2805807014;Fuenlabrada;29.4;34.2;2.4;1892
2805807003;Fuenlabrada;43.1;13.4;13.6;1749
2805807010;Fuenlabrada;43.5;13.3;16.7;918
2805807013;Fuenlabrada;41.8;16.7;13.6;1202
2805807009;Fuenlabrada;42.3;14.6;13.9;1023
2805807012;Fuenlabrada;40.9;14.2;11.4;1045
2805807016;Fuenlabrada;29.5;24.4;1.6;2754
2805807011;Fuenlabrada;42.7;15.3;15.5;1287
2805808002;Fuenlabrada;41.6;15.5;16.5;849
2805808006;Fuenlabrada;41.0;15.5;8.9;1707
2805808016;Fuenlabrada;31.0;30.1;3.2;1726
2805808008;Fuenlabrada;40.7;15.6;9.6;1962
2805808013;Fuenlabrada;41.0;16.6;9.7;1818
2805808007;Fuenlabrada;41.7;14.5;10.5;1804
2805808015;Fuenlabrada;39.9;19.5;11.1;1637
2805808004;Fuenlabrada;44.4;12.7;14.0;1238
2805808010;Fuenlabrada;40.9;15.3;8.9;1264
2805808011;Fuenlabrada;43.5;14.5;15.5;1066
2805808014;Fuenlabrada;40.7;16.4;10.6;1218
2805808005;Fuenlabrada;42.3;14.1;13.0;1157
2805808009;Fuenlabrada;39.0;19.0;7.5;2045
2805808012;Fuenlabrada;41.7;14.1;11.4;1330
2805808001;Fuenlabrada;42.2;16.8;16.7;1444
2805808003;Fuenlabrada;45.0;13.9;21.0;771
2805805001;Fuenlabrada;40.2;19.3;11.7;2560
2805805005;Fuenlabrada;40.9;18.6;18.7;1815
2805805002;Fuenlabrada;41.1;16.8;10.8;2237
2805805004;Fuenlabrada;41.8;12.9;11.6;1081
2805805003;Fuenlabrada;43.5;14.5;17.6;1179
2805805006;Fuenlabrada;42.0;17.0;17.1;2210
2805809003;Fuenlabrada;34.8;26.3;6.5;1620
2805809004;Fuenlabrada;34.0;30.9;4.4;2175
2805809012;Fuenlabrada;37.5;25.3;7.8;2012
2805809007;Fuenlabrada;34.3;27.5;5.6;2041
2805809005;Fuenlabrada;34.2;29.5;6.0;2320
2805809006;Fuenlabrada;36.7;24.4;6.6;2110
2805809008;Fuenlabrada;32.1;34.2;3.3;2541
2805809010;Fuenlabrada;34.4;30.5;5.3;2217
2805809002;Fuenlabrada;33.9;28.6;4.7;2602
2805809011;Fuenlabrada;32.6;34.2;3.9;2241
2805809001;Fuenlabrada;39.0;19.5;12.4;1436
2805809009;Fuenlabrada;34.7;28.0;4.7;2553
2805801006;Fuenlabrada;39.6;18.6;12.5;1092
2805801007;Fuenlabrada;41.9;16.8;19.1;920
2805801002;Fuenlabrada;41.9;16.5;15.9;1524
2805801004;Fuenlabrada;39.0;21.3;10.4;2457
2805801003;Fuenlabrada;41.6;14.8;14.0;1110
2805801005;Fuenlabrada;42.2;17.6;15.4;1355
2805802006;Fuenlabrada;43.7;14.9;18.4;1327
2805802007;Fuenlabrada;41.2;19.2;20.9;1036
2805802016;Fuenlabrada;43.5;15.7;20.1;1135
2805802003;Fuenlabrada;41.1;16.9;15.9;1407
2805802010;Fuenlabrada;41.6;15.0;14.8;1307
2805802014;Fuenlabrada;42.1;14.5;14.7;981
2805802001;Fuenlabrada;43.9;14.6;21.6;1447
2805802002;Fuenlabrada;41.7;16.5;14.9;1754
2805802012;Fuenlabrada;41.1;18.2;17.1;1872
2805802015;Fuenlabrada;44.8;12.6;16.7;729
2805802017;Fuenlabrada;42.3;15.7;14.3;923
2805802008;Fuenlabrada;41.2;17.6;15.0;1157
2805802004;Fuenlabrada;41.8;17.6;11.3;1309
2805802005;Fuenlabrada;45.5;15.0;28.0;1186
2805802013;Fuenlabrada;39.0;20.5;11.7;938
2805802009;Fuenlabrada;42.9;14.8;15.4;1881
2805802011;Fuenlabrada;39.7;19.1;12.7;1640
2805803002;Fuenlabrada;43.4;13.9;16.1;1386
2805803008;Fuenlabrada;38.0;19.5;7.4;2364
2805803010;Fuenlabrada;42.1;15.0;13.1;1334
2805803007;Fuenlabrada;39.5;19.8;15.2;1891
2805803004;Fuenlabrada;42.2;17.2;19.7;1742
2805803009;Fuenlabrada;35.8;23.3;4.4;1831
2805803001;Fuenlabrada;39.0;16.7;7.8;1249
2805803003;Fuenlabrada;41.7;17.6;18.3;1775
2805803005;Fuenlabrada;43.3;15.1;18.7;1326
2805803006;Fuenlabrada;42.0;15.1;14.8;1321
2805804002;Fuenlabrada;41.3;18.6;18.0;1515
2805804005;Fuenlabrada;39.6;19.3;14.5;1918
2805804010;Fuenlabrada;39.8;19.6;13.4;1549
2805804013;Fuenlabrada;39.7;19.0;13.3;1598
2805804007;Fuenlabrada;35.3;27.0;5.6;2234
2805804009;Fuenlabrada;42.8;14.9;13.8;1576
2805804011;Fuenlabrada;40.6;18.5;15.1;1133
2805804012;Fuenlabrada;39.1;20.8;16.7;945
2805804014;Fuenlabrada;33.1;29.4;3.9;1884
2805804004;Fuenlabrada;38.8;20.6;15.7;1273
2805804016;Fuenlabrada;33.4;30.5;3.8;1414
2805804008;Fuenlabrada;36.4;24.2;7.7;2278
2805804015;Fuenlabrada;36.6;23.3;7.6;2299
2805804001;Fuenlabrada;40.1;18.7;16.6;1592
2805804003;Fuenlabrada;40.7;18.9;15.2;1702
2805804006;Fuenlabrada;39.1;17.8;7.8;2011
2805901002;Fuente el Saz de Jarama;40.0;20.1;12.9;1688
2805901003;Fuente el Saz de Jarama;37.7;22.2;11.4;1831
2805901001;Fuente el Saz de Jarama;40.6;19.1;14.6;2885
2806001001;Fuentidueña de Tajo;42.7;16.0;17.8;1949
2806101007;Galapagar;40.0;22.1;13.9;2080
2806101010;Galapagar;41.0;18.0;14.1;1231
2806101013;Galapagar;41.6;18.0;16.1;1578
2806101001;Galapagar;39.9;19.8;14.0;3118
2806101003;Galapagar;38.3;20.0;10.1;2940
2806101008;Galapagar;38.3;24.5;11.4;2284
2806101009;Galapagar;39.6;20.8;10.9;2899
2806101011;Galapagar;37.2;21.8;11.0;3459
2806101004;Galapagar;36.7;23.3;9.2;3057
2806101005;Galapagar;40.4;19.1;13.7;2416
2806101012;Galapagar;38.5;22.5;12.1;2421
2806101002;Galapagar;38.1;21.3;10.5;3269
2806101006;Galapagar;40.6;21.3;15.2;2089
2806201001;Garganta de los Montes;46.8;10.9;21.3;348
2806301001;Gargantilla del Lozoya y Pinilla de Buitrago;46.0;16.3;18.8;325
2806401001;Gascones;40.0;21.8;14.4;188
2806501004;Getafe;42.3;16.3;18.0;1224
2806501005;Getafe;44.7;16.2;23.6;2233
2806501007;Getafe;47.1;12.8;27.8;1061
2806501016;Getafe;44.7;15.2;23.6;1332
2806501012;Getafe;45.4;15.4;26.8;1325
2806501010;Getafe;45.0;12.6;21.4;1420
2806501011;Getafe;44.4;13.8;21.7;2069
2806501019;Getafe;44.1;14.0;20.4;1204
2806501015;Getafe;46.1;13.8;27.7;1428
2806501008;Getafe;46.2;14.0;27.4;1457
2806501013;Getafe;44.1;15.3;20.9;1039
2806501014;Getafe;44.4;16.0;23.8;1161
2806501017;Getafe;43.3;15.6;21.2;1234
2806501018;Getafe;44.6;15.5;24.2;1415
2806501003;Getafe;45.9;13.8;25.3;732
2806501002;Getafe;45.0;14.2;23.4;2112
2806501006;Getafe;41.0;20.0;17.2;2732
2806501009;Getafe;45.9;14.4;24.1;1059
2806503002;Getafe;48.7;14.4;31.9;952
2806503009;Getafe;42.1;17.5;18.3;2103
2806503015;Getafe;50.6;11.3;38.0;964
2806503021;Getafe;51.5;10.4;38.3;847
2806503035;Getafe;35.1;30.0;5.5;1832
2806503038;Getafe;30.8;33.0;4.4;2746
2806503044;Getafe;32.4;31.1;4.9;2160
2806503005;Getafe;41.9;18.8;19.4;1033
2806503007;Getafe;47.5;13.3;30.1;1591
2806503012;Getafe;44.2;17.0;24.3;1377
2806503026;Getafe;53.8;9.7;42.3;879
2806503039;Getafe;30.0;33.9;2.6;2452
2806503023;Getafe;52.4;9.8;39.1;683
2806503024;Getafe;51.1;9.8;38.1;1071
2806503027;Getafe;52.7;9.8;40.6;977
2806503033;Getafe;35.2;29.0;8.9;1364
2806503037;Getafe;32.0;31.9;5.8;2070
2806503008;Getafe;42.7;15.5;18.8;1354
2806503010;Getafe;46.4;13.9;28.0;1184
2806503016;Getafe;44.5;14.1;21.8;1209
2806503019;Getafe;51.5;10.0;36.0;1429
2806503031;Getafe;48.3;9.3;25.4;851
2806503040;Getafe;32.9;31.0;7.3;1871
2806503041;Getafe;44.3;12.0;15.1;1212
2806503004;Getafe;43.4;15.9;22.5;1147
2806503014;Getafe;47.5;13.5;29.4;1230
2806503017;Getafe;50.3;13.1;35.6;792
2806503022;Getafe;49.9;10.2;31.3;1152
2806503028;Getafe;42.6;15.6;16.8;1394
2806503034;Getafe;36.1;27.4;5.0;1628
2806503003;Getafe;43.2;17.3;23.1;1485
2806503006;Getafe;44.7;14.3;24.8;1517
2806503013;Getafe;46.0;15.6;27.6;1019
2806503020;Getafe;51.2;10.9;38.0;645
2806503042;Getafe;29.0;25.8;1.8;1917
2806503018;Getafe;51.6;10.1;37.2;996
2806503025;Getafe;51.7;10.3;39.5;1127
2806503043;Getafe;29.4;22.7;1.4;1702
2806503001;Getafe;47.1;14.6;31.8;1382
2806503011;Getafe;44.2;16.0;25.8;1078
2806503029;Getafe;44.8;11.6;19.7;1435
2806503030;Getafe;42.9;17.9;19.3;1898
2806503032;Getafe;44.8;12.0;17.9;1168
2806503036;Getafe;31.7;32.2;5.7;1978
2806503045;Getafe;33.6;31.3;7.0;2342
2806503046;Getafe;30.3;20.5;1.9;1650
2806503047;Getafe;29.7;24.8;1.8;2136
2806504001;Getafe;46.0;13.9;28.2;1441
2806504005;Getafe;47.3;13.6;34.1;912
2806504006;Getafe;44.2;16.5;27.5;1151
2806504007;Getafe;44.7;14.6;27.3;1272
2806504026;Getafe;45.3;15.6;28.1;1382
2806504004;Getafe;43.2;15.8;23.0;1224
2806504023;Getafe;47.8;14.0;34.7;1450
2806504014;Getafe;43.5;15.0;22.9;1190
2806504033;Getafe;35.1;27.3;7.2;1837
2806504034;Getafe;29.5;24.3;1.4;2011
2806504011;Getafe;50.9;11.9;38.5;894
2806504013;Getafe;44.6;16.3;26.7;1350
2806504021;Getafe;48.4;12.9;30.7;700
2806504025;Getafe;44.8;15.6;27.5;730
2806504028;Getafe;41.1;15.5;11.3;1418
2806504003;Getafe;43.3;17.9;23.5;1628
2806504010;Getafe;46.4;15.0;28.9;1479
2806504018;Getafe;45.5;15.6;29.2;1459
2806504029;Getafe;37.1;22.8;8.4;2795
2806504031;Getafe;38.5;21.1;9.6;1780
2806504032;Getafe;37.2;27.5;11.6;2390
2806504008;Getafe;46.9;14.5;30.5;863
2806504009;Getafe;45.2;14.3;25.8;1439
2806504012;Getafe;45.8;13.0;25.4;1174
2806504015;Getafe;46.4;14.9;32.6;1406
2806504017;Getafe;44.7;14.5;26.9;1229
2806504027;Getafe;45.0;14.0;21.1;1523
2806504030;Getafe;41.9;16.9;15.2;2436
2806504002;Getafe;47.2;12.3;30.9;1496
2806504016;Getafe;45.0;14.7;27.0;1502
2806504024;Getafe;44.3;16.1;27.1;845
2806504035;Getafe;30.7;19.8;1.4;1525
2806504036;Getafe;28.9;25.9;1.5;1295
2806504037;Getafe;28.8;23.8;1.4;1733
2806504038;Getafe;30.4;22.9;1.9;1549
2806504039;Getafe;30.8;34.2;2.7;1592
2806502006;Getafe;43.2;16.1;22.6;1236
2806502020;Getafe;38.8;22.1;10.0;2328
2806502001;Getafe;45.5;15.4;25.0;1306
2806502011;Getafe;44.2;16.2;23.9;1074
2806502005;Getafe;44.5;14.8;24.9;1465
2806502010;Getafe;46.3;12.5;23.7;1957
2806502002;Getafe;45.2;13.2;23.7;1174
2806502012;Getafe;45.5;13.0;22.5;1705
2806502016;Getafe;41.8;20.4;17.7;2520
2806502018;Getafe;38.6;23.8;10.7;1840
2806502021;Getafe;36.3;28.3;8.8;2697
2806502004;Getafe;43.2;13.5;23.1;1357
2806502015;Getafe;47.0;13.2;28.9;926
2806502007;Getafe;41.7;17.1;19.0;1250
2806502009;Getafe;46.1;15.1;26.2;1320
2806502014;Getafe;46.0;13.0;26.7;1474
2806502017;Getafe;42.2;13.8;11.2;1145
2806502019;Getafe;36.6;27.2;7.7;2356
2806502003;Getafe;44.1;16.1;22.2;1629
2806502013;Getafe;38.8;19.8;14.6;2196
2806502022;Getafe;41.9;15.2;11.7;1216
2806601001;Griñón;40.1;21.1;14.3;2662
2806601005;Griñón;39.0;21.0;9.0;1658
2806601002;Griñón;40.4;19.5;15.9;1602
2806601004;Griñón;34.7;28.3;7.1;1315
2806601003;Griñón;37.6;23.1;11.0;2633
2806701001;Guadalix de la Sierra;40.5;20.9;16.2;2067
2806701002;Guadalix de la Sierra;38.8;22.3;11.0;2145
2806701003;Guadalix de la Sierra;38.5;22.8;11.8;1819
2806801002;Guadarrama;41.4;19.3;16.5;2468
2806801001;Guadarrama;45.5;15.9;24.1;924
2806801005;Guadarrama;41.8;18.6;17.8;1832
2806801004;Guadarrama;39.9;19.5;14.3;2239
2806801006;Guadarrama;39.9;21.5;14.5;1910
2806801003;Guadarrama;41.2;18.9;16.3;2026
2806801007;Guadarrama;40.7;22.6;14.9;2058
2806801008;Guadarrama;37.3;24.5;11.6;1985
2806901001;Hiruela. La;0;0;0;0
2807001001;Horcajo de la Sierra-Aoslos;45.3;13.6;21.1;147
2807101001;Horcajuelo de la Sierra;0;0;0;0
2807201002;Hoyo de Manzanares;40.8;20.1;14.8;2923
2807201001;Hoyo de Manzanares;39.9;21.0;13.8;2949
2807201003;Hoyo de Manzanares;40.3;20.6;13.8;2247
2807301002;Humanes de Madrid;36.8;21.7;9.5;2597
2807301005;Humanes de Madrid;34.8;25.7;6.3;2239
2807301004;Humanes de Madrid;36.6;24.2;10.8;1711
2807301001;Humanes de Madrid;36.9;23.0;9.3;2737
2807301006;Humanes de Madrid;37.6;19.6;10.1;2835
2807301008;Humanes de Madrid;31.5;32.6;5.0;2470
2807301003;Humanes de Madrid;37.3;20.8;8.8;1664
2807301007;Humanes de Madrid;30.4;33.2;4.1;2953
2807404012;Leganés;44.7;15.9;27.3;904
2807404039;Leganés;47.7;12.6;31.4;950
2807404001;Leganés;46.3;13.8;30.0;1272
2807404005;Leganés;48.1;13.2;33.2;1151
2807404007;Leganés;46.6;13.1;29.0;1035
2807404014;Leganés;47.2;14.2;30.2;913
2807404016;Leganés;52.6;9.9;40.2;810
2807404018;Leganés;49.0;12.7;35.8;1061
2807404021;Leganés;48.4;13.2;32.0;1091
2807404030;Leganés;52.3;11.4;40.8;1022
2807404009;Leganés;48.1;14.7;33.9;1266
2807404017;Leganés;48.8;11.3;31.6;1304
2807404025;Leganés;46.0;14.0;28.3;1146
2807404026;Leganés;47.3;13.3;31.8;961
2807404002;Leganés;45.7;13.4;26.5;1245
2807404006;Leganés;47.8;13.4;33.0;937
2807404013;Leganés;48.8;10.6;31.3;1251
2807404022;Leganés;45.4;15.4;25.4;983
2807404036;Leganés;46.1;14.5;28.0;1214
2807404037;Leganés;49.1;11.1;33.3;1193
2807404038;Leganés;47.3;13.6;31.7;1024
2807404041;Leganés;53.0;13.4;43.1;958
2807404008;Leganés;49.4;12.7;34.6;993
2807404023;Leganés;49.7;15.1;38.0;1232
2807404033;Leganés;48.8;12.1;35.4;1105
2807404003;Leganés;47.2;12.9;29.4;1162
2807404011;Leganés;51.5;10.2;38.4;856
2807404020;Leganés;44.3;16.5;23.7;1035
2807404024;Leganés;51.3;11.9;40.9;1147
2807404034;Leganés;49.3;11.7;34.8;1082
2807404027;Leganés;45.9;14.5;26.8;884
2807404028;Leganés;52.1;10.7;41.3;1010
2807404032;Leganés;46.4;13.6;28.3;1310
2807404004;Leganés;47.6;14.7;31.1;957
2807404010;Leganés;47.4;13.8;32.2;1362
2807404015;Leganés;51.2;8.8;34.9;1005
2807404019;Leganés;47.3;12.1;30.2;1313
2807404029;Leganés;49.9;14.5;39.1;1072
2807404031;Leganés;48.8;12.9;33.3;931
2807404035;Leganés;46.9;14.0;30.4;1223
2807404040;Leganés;51.3;11.8;39.8;1025
2807406009;Leganés;0;00;0;00
2807406004;Leganés;41.7;18.3;19.0;1465
2807406005;Leganés;41.2;18.2;18.6;1443
2807406006;Leganés;41.6;18.1;18.7;1174
2807406008;Leganés;41.5;19.6;20.5;1845
2807406003;Leganés;37.9;25.6;14.3;2500
2807406002;Leganés;45.4;14.2;24.9;1000
2807406010;Leganés;34.5;28.9;10.1;1900
2807406001;Leganés;45.0;15.0;24.7;1390
2807401010;Leganés;45.2;16.2;27.1;950
2807401013;Leganés;49.9;12.3;37.7;832
2807401022;Leganés;46.3;16.9;31.4;911
2807401009;Leganés;46.0;13.3;24.3;1536
2807401012;Leganés;44.7;15.2;24.9;981
2807401016;Leganés;43.9;14.8;21.9;1224
2807401020;Leganés;46.2;13.4;23.5;1227
2807401025;Leganés;46.9;12.0;25.5;1841
2807401002;Leganés;46.6;14.3;28.5;736
2807401004;Leganés;46.4;14.7;27.6;918
2807401006;Leganés;41.6;18.7;20.4;1605
2807401015;Leganés;41.6;16.6;18.7;851
2807401001;Leganés;47.1;13.3;26.6;1105
2807401005;Leganés;47.3;12.4;25.8;1258
2807401011;Leganés;46.2;15.1;28.0;1229
2807401014;Leganés;47.6;13.8;33.4;1026
2807401018;Leganés;42.6;16.7;21.6;1867
2807401024;Leganés;46.7;13.2;25.4;1562
2807401026;Leganés;42.1;14.6;15.3;975
2807401003;Leganés;46.2;13.7;29.4;1381
2807401008;Leganés;46.9;14.5;30.0;952
2807401017;Leganés;48.6;11.7;33.6;918
2807401023;Leganés;47.2;12.8;29.0;939
2807401007;Leganés;45.1;15.8;26.4;1173
2807401019;Leganés;48.2;12.9;32.7;901
2807401021;Leganés;44.4;16.7;24.9;803
2807402020;Leganés;47.2;14.2;28.1;1115
2807402022;Leganés;47.3;7.6;22.8;670
2807402013;Leganés;45.7;15.9;28.8;1539
2807402016;Leganés;47.3;14.0;30.9;937
2807402001;Leganés;44.2;17.1;26.7;1380
2807402015;Leganés;46.3;14.7;28.0;1123
2807402009;Leganés;45.7;15.5;27.5;964
2807402014;Leganés;46.5;14.2;26.8;927
2807402019;Leganés;47.5;13.1;29.9;1428
2807402002;Leganés;46.0;14.5;26.4;1075
2807402004;Leganés;46.8;15.8;30.4;828
